,gvkey,data_date,data_year_month,file_year_month,type,international_count,rev_growth_count,rev_slow_count,expense_growth_count,expense_slow_count,lm_positive_count,lm_negative_count,lm_uncertainty_count,lm_litigious_count
33120,20548,12/1/2009,2009-12,2010-02,10-K,62,17,13,52,32,273,1142,1018,1471
33121,20548,12/1/2010,2010-12,2011-02,10-K,50,10,18,47,33,312,1683,1096,2878
33122,20548,12/1/2011,2011-12,2012-02,10-K,32,16,12,43,25,185,731,778,560
33123,20548,12/1/2012,2012-12,2013-02,10-K,22,12,12,35,24,251,1164,927,1838
33124,20548,12/1/2013,2013-12,2014-02,10-K,17,13,9,36,32,197,743,869,597
33125,20548,12/1/2014,2014-12,2015-02,10-K,17,15,7,45,41,194,842,914,518
33126,20548,12/1/2015,2015-12,2016-02,10-K,19,11,17,44,47,192,895,1020,582
33127,20548,12/1/2016,2016-12,2017-02,10-K,14,6,20,34,46,199,955,997,639
33128,20548,12/1/2017,2017-12,2018-03,10-K,14,13,12,46,44,162,968,968,667
33129,20548,12/1/2018,2018-12,2019-02,10-K,14,15,10,46,41,150,963,981,673
33130,20548,12/1/2019,2019-12,2020-02,10-K,15,8,9,34,35,148,888,914,579
33131,20548,12/1/2020,2020-12,2021-02,10-K,17,3,18,33,37,180,1001,961,730
33132,20548,3/1/2001,2001-03,2001-04,10-Q,2,16,4,7,7,36,67,64,35
33133,20548,6/1/2001,2001-06,2001-07,10-Q,2,27,9,24,8,47,82,77,38
33134,20548,9/1/2001,2001-09,2001-10,10-Q,4,28,8,25,9,63,103,107,60
33135,20548,3/1/2002,2002-03,2002-04,10-Q,3,6,17,4,11,23,98,79,59
33136,20548,6/1/2002,2002-06,2002-07,10-Q,3,9,29,13,21,28,96,86,64
33137,20548,9/1/2002,2002-09,2002-10,10-Q,3,7,31,13,27,102,623,290,1389
33138,20548,3/1/2003,2003-03,2003-04,10-Q,5,23,4,15,8,25,220,111,197
33139,20548,6/1/2003,2003-06,2003-07,10-Q,6,32,6,31,7,24,201,110,123
33140,20548,9/1/2003,2003-09,2003-10,10-Q,7,14,2,18,2,27,208,141,148
33141,20548,3/1/2004,2004-03,2004-04,10-Q,4,5,6,9,3,25,206,115,121
33142,20548,6/1/2004,2004-06,2004-08,10-Q,4,8,15,14,20,44,268,181,224
33143,20548,6/1/2004,2004-06,2004-08,10-Q,4,8,15,14,20,13,172,53,119
33144,20548,6/1/2004,2004-06,2004-08,10-Q,4,8,15,14,20,68,377,271,365
33145,20548,9/1/2004,2004-09,2004-10,10-Q,24,6,15,15,20,39,229,124,120
33146,20548,3/1/2005,2005-03,2005-04,10-Q,18,12,4,14,4,21,160,128,123
33147,20548,6/1/2005,2005-06,2005-07,10-Q,29,20,6,21,11,53,391,211,229
33148,20548,9/1/2005,2005-09,2005-10,10-Q,26,21,5,28,8,21,186,149,111
33149,20548,3/1/2006,2006-03,2006-05,10-Q,19,15,0,19,4,31,223,168,216
33150,20548,6/1/2006,2006-06,2006-07,10-Q,29,23,2,36,6,35,200,173,163
33151,20548,9/1/2006,2006-09,2006-10,10-Q,33,23,5,33,11,46,243,201,190
33152,20548,3/1/2007,2007-03,2007-05,10-Q,19,7,17,5,12,39,227,298,710
33153,20548,6/1/2007,2007-06,2007-07,10-Q,30,16,21,15,18,27,148,194,110
33154,20548,9/1/2007,2007-09,2007-10,10-Q,33,15,26,11,28,28,136,189,87
33155,20548,3/1/2008,2008-03,2008-05,10-Q,18,15,4,13,6,68,200,223,274
33156,20548,6/1/2008,2008-06,2008-07,10-Q,30,25,4,34,4,82,805,399,1219
33157,20548,9/1/2008,2008-09,2008-11,10-Q,28,26,2,39,8,60,212,281,122
33158,20548,3/1/2009,2009-03,2009-04,10-Q,20,7,5,16,9,41,135,184,82
33159,20548,6/1/2009,2009-06,2009-07,10-Q,29,2,18,17,26,41,175,212,105
33160,20548,9/1/2009,2009-09,2009-10,10-Q,35,2,17,24,16,39,162,220,140
33161,20548,3/1/2010,2010-03,2010-04,10-Q,21,3,9,6,14,44,136,171,89
33162,20548,6/1/2010,2010-06,2010-07,10-Q,32,6,9,16,8,74,340,254,859
33163,20548,9/1/2010,2010-09,2010-10,10-Q,11,8,9,16,11,88,1061,573,2293
33164,20548,3/1/2011,2011-03,2011-04,10-Q,3,2,13,8,10,36,148,157,114
33165,20548,6/1/2011,2011-06,2011-07,10-Q,4,14,5,25,10,61,338,237,428
33166,20548,9/1/2011,2011-09,2011-10,10-Q,4,14,5,24,10,47,211,177,134
33167,20548,3/1/2012,2012-03,2012-04,10-Q,5,10,4,9,9,38,185,170,185
33168,20548,6/1/2012,2012-06,2012-07,10-Q,5,10,6,18,8,73,372,323,922
33169,20548,9/1/2012,2012-09,2012-10,10-Q,5,9,6,13,5,46,205,188,278
33170,20548,6/1/2013,2013-06,2013-07,10-Q,0,10,0,14,13,31,152,167,98
33171,20548,9/1/2013,2013-09,2013-10,10-Q,0,7,0,17,16,32,150,170,100
33172,20548,3/1/2014,2014-03,2014-04,10-Q,0,2,1,13,2,17,124,153,88
33173,20548,6/1/2014,2014-06,2014-07,10-Q,0,7,1,20,10,64,306,302,408
33174,20548,9/1/2014,2014-09,2014-10,10-Q,0,6,2,28,8,44,183,199,90
33175,20548,3/1/2015,2015-03,2015-04,10-Q,0,1,4,10,10,57,375,242,575
33176,20548,6/1/2015,2015-06,2015-07,10-Q,0,0,10,17,20,40,152,185,91
33177,20548,9/1/2015,2015-09,2015-10,10-Q,0,1,9,13,24,40,166,188,99
33178,20548,3/1/2016,2016-03,2016-05,10-Q,0,0,5,3,19,46,233,227,840
33179,20548,6/1/2016,2016-06,2016-07,10-Q,0,0,7,7,31,33,173,186,134
33180,20548,9/1/2016,2016-09,2016-10,10-Q,0,1,6,7,31,36,182,191,124
33181,20548,3/1/2017,2017-03,2017-04,10-Q,0,4,1,12,11,30,159,170,123
33182,20548,6/1/2017,2017-06,2017-07,10-Q,0,5,1,23,9,33,197,186,128
33183,20548,9/1/2017,2017-09,2017-10,10-Q,0,10,0,25,9,40,227,198,137
33184,20548,3/1/2018,2018-03,2018-04,10-Q,0,2,2,3,12,22,148,172,127
33185,20548,6/1/2018,2018-06,2018-07,10-Q,0,6,6,11,15,33,164,188,125
33186,20548,9/1/2018,2018-09,2018-10,10-Q,0,10,4,12,18,38,171,200,123
33187,20548,3/1/2019,2019-03,2019-04,10-Q,0,3,1,12,8,79,1095,600,2416
33188,20548,6/1/2019,2019-06,2019-07,10-Q,0,6,2,14,18,23,140,160,77
33189,20548,9/1/2019,2019-09,2019-10,10-Q,0,6,4,11,22,27,142,162,82
33190,20548,3/1/2020,2020-03,2020-05,10-Q,0,0,6,9,10,20,185,184,64
33191,20548,6/1/2020,2020-06,2020-07,10-Q,0,0,10,12,13,25,200,194,68
33192,20548,9/1/2020,2020-09,2020-10,10-Q,0,3,11,8,16,30,183,169,70
33193,20748,12/1/2014,2014-12,2015-03,10-K,167,69,30,49,23,402,1605,1293,981
33194,20748,12/1/2015,2015-12,2016-02,10-K,171,70,28,46,25,391,1628,1196,764
33195,20748,12/1/2016,2016-12,2017-02,10-K,167,69,35,42,24,356,1816,1192,902
33196,20748,12/1/2017,2017-12,2018-02,10-K,187,68,38,44,31,376,2026,1263,944
33197,20748,12/1/2018,2018-12,2019-02,10-K,214,70,40,45,34,420,1962,1406,1313
33198,20748,12/1/2019,2019-12,2020-02,10-K,230,66,38,32,26,376,1439,1228,667
33199,20748,12/1/2020,2020-12,2021-02,10-K,187,55,48,25,25,326,1442,1242,578
33200,20748,6/1/2014,2014-06,2014-08,10-Q,117,63,27,37,8,346,1599,1171,1602
33201,20748,9/1/2014,2014-09,2014-11,10-Q,118,65,29,35,9,251,1149,949,465
33202,20748,3/1/2015,2015-03,2015-05,10-Q,120,51,27,32,12,299,1516,1110,677
33203,20748,3/1/2015,2015-03,2015-05,10-Q,120,51,27,32,12,255,1348,969,577
33204,20748,6/1/2015,2015-06,2015-08,10-Q,118,55,27,44,13,260,1371,976,600
33205,20748,9/1/2015,2015-09,2015-11,10-Q,121,55,26,42,16,260,1400,980,622
33206,20748,3/1/2016,2016-03,2016-05,10-Q,128,51,29,29,11,301,1537,1031,823
33207,20748,6/1/2016,2016-06,2016-08,10-Q,122,56,29,36,11,247,1539,1005,812
33208,20748,9/1/2016,2016-09,2016-11,10-Q,121,55,29,31,10,244,1616,994,842
33209,20748,3/1/2017,2017-03,2017-05,10-Q,111,48,33,30,12,293,1781,1036,954
33210,20748,6/1/2017,2017-06,2017-08,10-Q,112,47,34,26,11,210,1682,991,760
33211,20748,9/1/2017,2017-09,2017-11,10-Q,116,46,33,27,12,215,1786,1019,801
33212,20748,3/1/2018,2018-03,2018-05,10-Q,133,51,37,28,13,236,1829,1101,875
33213,20748,6/1/2018,2018-06,2018-08,10-Q,133,51,33,29,15,234,1536,1045,753
33214,20748,9/1/2018,2018-09,2018-11,10-Q,159,54,30,32,12,246,1576,1123,910
33215,20748,3/1/2019,2019-03,2019-05,10-Q,153,56,40,27,9,264,1253,1050,480
33216,20748,6/1/2019,2019-06,2019-08,10-Q,165,56,41,24,9,260,1223,1008,462
33217,20748,9/1/2019,2019-09,2019-11,10-Q,161,51,41,24,10,290,1339,1048,1154
33218,20748,3/1/2020,2020-03,2020-05,10-Q,165,42,45,17,13,248,1278,1055,413
33219,20748,6/1/2020,2020-06,2020-08,10-Q,166,41,51,14,16,246,1279,1064,423
33220,20748,9/1/2020,2020-09,2020-11,10-Q,167,44,49,22,11,258,1349,1096,434
33221,20779,7/1/2000,2000-07,2000-09,10-K,89,22,9,10,10,151,242,423,177
33222,20779,7/1/2001,2001-07,2001-09,10-K,31,4,8,4,6,157,489,434,171
33223,20779,7/1/2002,2002-07,2002-09,10-K,33,5,10,5,5,147,629,583,196
33224,20779,7/1/2003,2003-07,2003-09,10-K,47,7,10,4,6,276,1106,916,1765
33225,20779,7/1/2004,2004-07,2004-09,10-K,47,11,9,4,6,281,1220,970,1959
33226,20779,7/1/2005,2005-07,2005-09,10-K,54,9,7,5,7,228,751,847,328
33227,20779,7/1/2006,2006-07,2006-09,10-K,59,9,8,8,9,444,1854,1691,3806
33228,20779,7/1/2007,2007-07,2007-09,10-K,66,11,8,8,10,504,2395,2090,5337
33229,20779,7/1/2008,2008-07,2008-09,10-K,79,13,8,6,9,375,1435,1373,2360
33230,20779,7/1/2009,2009-07,2009-09,10-K,82,13,6,5,13,448,1572,1511,2462
33231,20779,7/1/2010,2010-07,2010-09,10-K,89,16,7,5,10,521,1976,1725,3544
33232,20779,7/1/2011,2011-07,2011-09,10-K,303,128,45,31,49,508,1858,1658,2603
33233,20779,7/1/2012,2012-07,2012-09,10-K,319,127,46,23,46,539,1927,1692,2829
33234,20779,7/1/2013,2013-07,2013-09,10-K,311,120,52,19,48,568,2353,1858,3593
33235,20779,7/1/2014,2014-07,2014-09,10-K,303,80,87,33,42,395,1247,1177,482
33236,20779,7/1/2015,2015-07,2015-09,10-K,294,104,72,32,34,563,2096,1775,3272
33237,20779,7/1/2016,2016-07,2016-09,10-K,310,122,54,23,36,614,2298,1879,3856
33238,20779,7/1/2017,2017-07,2017-09,10-K,289,87,82,20,43,621,2377,1976,3889
33239,20779,7/1/2018,2018-07,2018-09,10-K,291,84,57,22,43,618,2500,2085,4338
33240,20779,7/1/2019,2019-07,2019-09,10-K,262,63,29,9,24,322,1184,1053,555
33241,20779,7/1/2020,2020-07,2020-09,10-K,316,41,45,11,24,607,2411,1986,4555
33242,20779,10/1/2000,2000-10,2000-12,10-Q,43,16,9,8,6,49,153,248,36
33243,20779,1/1/2001,2001-01,2001-03,10-Q,41,13,11,9,6,58,303,354,375
33244,20779,4/1/2001,2001-04,2001-06,10-Q,47,10,17,10,10,67,351,304,89
33245,20779,10/1/2001,2001-10,2001-12,10-Q,51,9,17,6,16,68,371,318,167
33246,20779,1/1/2002,2002-01,2002-03,10-Q,85,10,19,5,19,101,398,387,125
33247,20779,4/1/2002,2002-04,2002-05,10-Q,73,11,19,8,19,73,410,381,119
33248,20779,10/1/2002,2002-10,2002-11,10-Q,63,20,16,6,14,-1,8,13,15
33249,20779,10/1/2002,2002-10,2002-11,10-Q,63,20,16,6,14,84,479,457,135
33250,20779,1/1/2003,2003-01,2003-02,10-Q,88,31,28,9,18,85,511,493,142
33251,20779,4/1/2003,2003-04,2003-05,10-Q,98,26,33,10,17,125,791,634,1050
33252,20779,10/1/2003,2003-10,2003-11,10-Q,99,24,18,8,17,99,697,659,580
33253,20779,1/1/2004,2004-01,2004-02,10-Q,107,43,22,8,21,96,559,597,184
33254,20779,5/1/2004,2004-05,2004-05,10-Q,109,51,23,13,15,126,576,620,221
33255,20779,10/1/2004,2004-10,2004-11,10-Q,116,41,24,8,13,101,525,566,200
33256,20779,1/1/2005,2005-01,2005-02,10-Q,122,49,24,16,14,104,559,649,217
33257,20779,4/1/2005,2005-04,2005-05,10-Q,124,51,24,12,13,111,599,665,251
33258,20779,10/1/2005,2005-10,2005-11,10-Q,136,39,22,10,16,115,603,683,206
33259,20779,1/1/2006,2006-01,2006-02,10-Q,139,44,25,12,17,150,821,878,818
33260,20779,4/1/2006,2006-04,2006-05,10-Q,145,54,30,16,20,135,620,770,226
33261,20779,10/1/2006,2006-10,2006-11,10-Q,129,46,26,17,21,144,640,708,254
33262,20779,1/1/2007,2007-01,2007-02,10-Q,146,54,25,21,20,151,720,749,296
33263,20779,4/1/2007,2007-04,2007-05,10-Q,149,57,23,24,19,168,817,825,634
33264,20779,10/1/2007,2007-10,2007-11,10-Q,154,57,17,17,18,153,762,780,517
33265,20779,1/1/2008,2008-01,2008-02,10-Q,155,69,17,18,17,150,659,782,242
33266,20779,4/1/2008,2008-04,2008-05,10-Q,162,70,20,20,21,150,682,780,251
33267,20779,10/1/2008,2008-10,2008-11,10-Q,164,54,27,17,20,273,1267,1150,2036
33268,20779,1/1/2009,2009-01,2009-02,10-Q,169,40,46,17,25,179,768,809,248
33269,20779,4/1/2009,2009-04,2009-05,10-Q,172,30,58,12,30,192,790,830,251
33270,20779,10/1/2009,2009-10,2009-11,10-Q,188,40,57,10,21,216,795,849,249
33271,20779,1/1/2010,2010-01,2010-02,10-Q,203,61,39,13,19,224,841,910,278
33272,20779,5/1/2010,2010-05,2010-05,10-Q,196,82,26,26,21,224,859,935,370
33273,20779,10/1/2010,2010-10,2010-11,10-Q,200,78,38,22,11,188,799,838,240
33274,20779,1/1/2011,2011-01,2011-02,10-Q,232,122,59,33,22,215,1187,995,909
33275,20779,4/1/2011,2011-04,2011-05,10-Q,233,120,62,27,34,232,1043,937,326
33276,20779,10/1/2011,2011-10,2011-11,10-Q,225,74,43,17,31,346,1808,1448,2966
33277,20779,1/1/2012,2012-01,2012-02,10-Q,238,138,43,19,40,236,977,922,317
33278,20779,4/1/2012,2012-04,2012-05,10-Q,240,123,43,16,37,257,988,938,319
33279,20779,10/1/2012,2012-10,2012-11,10-Q,215,73,46,13,23,237,1226,1030,819
33280,20779,1/1/2013,2013-01,2013-02,10-Q,236,94,57,18,22,388,1761,1452,2738
33281,20779,4/1/2013,2013-04,2013-05,10-Q,241,80,55,20,27,246,1087,941,417
33282,20779,10/1/2013,2013-10,2013-11,10-Q,224,61,53,14,19,206,1023,890,359
33283,20779,1/1/2014,2014-01,2014-02,10-Q,238,43,100,16,24,209,1068,903,385
33284,20779,4/1/2014,2014-04,2014-05,10-Q,240,48,96,17,22,213,1083,910,407
33285,20779,10/1/2014,2014-10,2014-11,10-Q,218,56,53,18,19,196,950,865,335
33286,20779,1/1/2015,2015-01,2015-02,10-Q,231,98,58,30,20,360,1989,1533,3262
33287,20779,4/1/2015,2015-04,2015-05,10-Q,231,106,60,30,24,288,1873,1299,2612
33288,20779,10/1/2015,2015-10,2015-11,10-Q,216,78,33,15,15,203,1001,872,335
33289,20779,1/1/2016,2016-01,2016-02,10-Q,238,92,59,15,24,385,1919,1520,3151
33290,20779,4/1/2016,2016-04,2016-05,10-Q,250,95,68,25,18,233,1178,921,453
33291,20779,10/1/2016,2016-10,2016-11,10-Q,219,51,53,12,15,423,2274,1718,4034
33292,20779,1/1/2017,2017-01,2017-02,10-Q,228,62,86,17,15,247,1331,1017,891
33293,20779,4/1/2017,2017-04,2017-05,10-Q,226,64,75,16,25,232,1077,886,389
33294,20779,10/1/2017,2017-10,2017-11,10-Q,199,39,45,11,15,190,1074,842,441
33295,20779,1/1/2018,2018-01,2018-02,10-Q,247,70,43,19,19,226,1125,872,456
33296,20779,4/1/2018,2018-04,2018-05,10-Q,253,77,42,24,20,232,1224,891,500
33297,20779,10/1/2018,2018-10,2018-11,10-Q,188,56,23,11,18,217,1064,872,449
33298,20779,1/1/2019,2019-01,2019-02,10-Q,211,78,36,18,18,236,1328,993,961
33299,20779,4/1/2019,2019-04,2019-05,10-Q,211,85,34,14,20,222,1059,852,424
33300,20779,10/1/2019,2019-10,2019-11,10-Q,205,47,30,13,12,179,886,735,319
33301,20779,1/1/2020,2020-01,2020-02,10-Q,266,46,43,17,17,200,923,755,317
33302,20779,4/1/2020,2020-04,2020-05,10-Q,267,41,51,14,19,272,1980,1218,2787
33303,20779,10/1/2020,2020-10,2020-11,10-Q,169,28,46,8,11,466,2395,1898,4964
33304,20904,9/1/2002,2002-09,2002-12,10-K,84,26,27,16,44,300,1487,757,2110
33305,20904,9/1/2003,2003-09,2003-12,10-K,102,33,24,15,33,275,548,556,624
33306,20904,9/1/2004,2004-09,2004-12,10-K,127,48,35,18,21,261,449,508,251
33307,20904,9/1/2005,2005-09,2005-12,10-K,132,58,32,26,18,275,759,586,575
33308,20904,9/1/2006,2006-09,2006-12,10-K,187,83,30,43,20,320,1123,964,1112
33309,20904,9/1/2007,2007-09,2007-11,10-K,212,95,30,38,24,376,1932,1276,2033
33310,20904,9/1/2008,2008-09,2008-11,10-K,192,88,31,47,30,334,1202,1379,880
33311,20904,9/1/2009,2009-09,2009-11,10-K,186,60,33,48,43,274,1352,1324,807
33312,20904,9/1/2011,2011-09,2011-11,10-K,259,62,32,33,40,309,1478,1351,751
33313,20904,9/1/2012,2012-09,2012-11,10-K,301,90,40,56,44,425,1844,1587,1200
33314,20904,9/1/2013,2013-09,2013-11,10-K,324,83,66,59,51,475,2063,1718,2041
33315,20904,9/1/2014,2014-09,2014-11,10-K,268,69,66,47,55,470,1917,1412,1585
33316,20904,9/1/2015,2015-09,2015-11,10-K,261,77,45,38,50,470,1713,1255,1305
33317,20904,9/1/2016,2016-09,2016-11,10-K,283,85,37,34,51,354,1415,1106,1009
33318,20904,9/1/2017,2017-09,2017-11,10-K,262,78,56,37,56,459,1661,1211,1379
33319,20904,9/1/2018,2018-09,2018-11,10-K,272,65,65,42,52,365,1543,1122,1124
33320,20904,9/1/2019,2019-09,2019-11,10-K,375,75,50,47,54,353,1540,1065,1554
33321,20904,9/1/2020,2020-09,2020-11,10-K,311,37,48,29,43,276,1314,1048,954
33322,20904,3/1/2001,2001-03,2001-05,10-Q,18,8,4,8,5,17,86,91,49
33323,20904,6/1/2001,2001-06,2001-08,10-Q,45,18,17,10,21,120,311,314,145
33324,20904,12/1/2001,2001-12,2002-02,10-Q,29,9,9,0,17,22,160,115,96
33325,20904,3/1/2002,2002-03,2002-05,10-Q,30,9,11,2,23,26,160,156,80
33326,20904,6/1/2002,2002-06,2002-08,10-Q,24,8,9,4,25,23,158,141,97
33327,20904,12/1/2002,2002-12,2003-02,10-Q,23,12,9,7,7,21,121,109,33
33328,20904,3/1/2003,2003-03,2003-05,10-Q,22,16,9,14,8,19,115,115,35
33329,20904,6/1/2003,2003-06,2003-08,10-Q,21,20,5,11,9,17,91,104,39
33330,20904,12/1/2003,2003-12,2004-02,10-Q,24,25,11,5,6,72,220,117,290
33331,20904,3/1/2004,2004-03,2004-05,10-Q,26,26,11,7,9,54,258,240,609
33332,20904,6/1/2004,2004-06,2004-08,10-Q,31,32,27,8,4,17,74,101,31
33333,20904,12/1/2004,2004-12,2005-02,10-Q,34,31,12,8,5,33,162,126,172
33334,20904,3/1/2005,2005-03,2005-05,10-Q,40,48,17,13,5,23,127,113,78
33335,20904,12/1/2005,2005-12,2006-02,10-Q,27,31,9,12,4,19,143,141,65
33336,20904,3/1/2006,2006-03,2006-05,10-Q,56,53,16,18,11,326,3144,1050,5944
33337,20904,12/1/2006,2006-12,2007-02,10-Q,69,34,12,20,3,44,176,268,91
33338,20904,3/1/2007,2007-03,2007-05,10-Q,72,45,23,20,4,40,223,283,110
33339,20904,6/1/2007,2007-06,2007-08,10-Q,69,51,21,23,7,92,287,431,124
33340,20904,12/1/2007,2007-12,2008-02,10-Q,58,39,10,18,15,131,774,736,1410
33341,20904,3/1/2008,2008-03,2008-05,10-Q,58,55,12,18,15,96,470,566,572
33342,20904,6/1/2008,2008-06,2008-08,10-Q,61,56,11,25,12,87,415,543,318
33343,20904,12/1/2008,2008-12,2009-02,10-Q,52,33,17,20,24,94,633,544,645
33344,20904,3/1/2009,2009-03,2009-05,10-Q,57,28,36,19,27,61,423,475,174
33345,20904,6/1/2009,2009-06,2009-08,10-Q,59,28,38,21,25,66,493,482,222
33346,20904,12/1/2009,2009-12,2010-02,10-Q,60,14,16,12,13,42,267,300,212
33347,20904,3/1/2010,2010-03,2010-05,10-Q,68,22,25,21,4,43,382,308,236
33348,20904,6/1/2010,2010-06,2010-08,10-Q,64,24,32,23,16,59,465,348,381
33349,20904,12/1/2010,2010-12,2011-02,10-Q,57,30,9,14,7,60,278,353,193
33350,20904,3/1/2011,2011-03,2011-05,10-Q,61,39,16,21,11,67,339,400,234
33351,20904,6/1/2011,2011-06,2011-08,10-Q,104,49,9,25,10,95,388,463,263
33352,20904,12/1/2011,2011-12,2012-02,10-Q,95,47,4,19,6,50,345,481,275
33353,20904,3/1/2012,2012-03,2012-05,10-Q,96,50,12,27,14,102,504,583,325
33354,20904,6/1/2012,2012-06,2012-08,10-Q,150,56,43,33,18,236,1036,922,560
33355,20904,12/1/2012,2012-12,2013-02,10-Q,82,27,25,24,6,80,392,378,407
33356,20904,3/1/2013,2013-03,2013-05,10-Q,87,23,30,23,12,82,402,378,265
33357,20904,6/1/2013,2013-06,2013-08,10-Q,92,33,22,28,16,94,420,391,280
33358,20904,12/1/2013,2013-12,2014-02,10-Q,73,27,20,14,20,120,570,436,1134
33359,20904,3/1/2014,2014-03,2014-05,10-Q,69,31,19,15,23,57,483,299,564
33360,20904,6/1/2014,2014-06,2014-07,10-Q,72,41,22,15,26,87,353,286,213
33361,20904,12/1/2014,2014-12,2015-01,10-Q,60,29,5,12,13,32,245,186,149
33362,20904,3/1/2015,2015-03,2015-04,10-Q,76,38,11,11,20,117,475,267,456
33363,20904,6/1/2015,2015-06,2015-07,10-Q,92,33,13,14,18,83,744,370,1489
33364,20904,12/1/2015,2015-12,2016-01,10-Q,96,40,3,11,16,78,374,233,386
33365,20904,3/1/2016,2016-03,2016-04,10-Q,101,39,11,13,16,79,256,213,173
33366,20904,6/1/2016,2016-06,2016-07,10-Q,104,44,8,16,24,80,290,227,187
33367,20904,12/1/2016,2016-12,2017-02,10-Q,85,23,12,12,15,61,244,205,165
33368,20904,4/1/2017,2017-04,2017-05,10-Q,93,26,17,14,22,96,365,268,223
33369,20904,7/1/2017,2017-07,2017-08,10-Q,101,26,27,17,23,108,386,282,252
33370,20904,12/1/2017,2017-12,2018-02,10-Q,106,27,22,13,21,66,460,317,405
33371,20904,3/1/2018,2018-03,2018-05,10-Q,119,25,25,15,19,79,586,314,405
33372,20904,6/1/2018,2018-06,2018-07,10-Q,122,33,27,16,28,79,614,315,444
33373,20904,12/1/2018,2018-12,2019-01,10-Q,109,37,15,15,17,55,381,292,342
33374,20904,3/1/2019,2019-03,2019-05,10-Q,127,42,26,17,15,77,514,365,447
33375,20904,6/1/2019,2019-06,2019-07,10-Q,188,44,22,22,24,82,510,334,529
33376,20904,12/1/2019,2019-12,2020-01,10-Q,143,33,12,17,16,48,251,238,234
33377,20904,3/1/2020,2020-03,2020-04,10-Q,206,27,34,11,32,50,391,312,247
33378,20904,6/1/2020,2020-06,2020-07,10-Q,205,18,36,16,26,54,382,313,294
33379,20904,12/1/2020,2020-12,2021-01,10-Q,163,44,15,15,13,56,315,340,291
33380,22325,3/1/2001,2001-03,2001-06,10-K,98,12,8,9,13,137,340,283,220
33381,22325,3/1/2002,2002-03,2002-06,10-K,77,6,13,3,18,141,423,360,331
33382,22325,3/1/2003,2003-03,2003-06,10-K,79,14,12,10,29,155,508,370,235
33383,22325,4/1/2004,2004-04,2004-06,10-K,83,25,6,12,24,154,499,331,259
33384,22325,4/1/2005,2005-04,2005-06,10-K,87,25,12,9,21,136,423,373,226
33385,22325,4/1/2006,2006-04,2006-05,10-K,116,25,12,17,21,151,556,520,665
33386,22325,3/1/2007,2007-03,2007-05,10-K,108,23,15,19,26,194,1695,979,3071
33387,22325,3/1/2008,2008-03,2008-05,10-K,124,21,25,17,34,143,650,505,298
33388,22325,3/1/2009,2009-03,2009-06,10-K,146,21,30,11,41,171,877,581,369
33389,22325,4/1/2010,2010-04,2010-06,10-K,144,20,29,15,39,166,866,558,381
33390,22325,4/1/2011,2011-04,2011-05,10-K,163,38,21,17,34,177,962,618,393
33391,22325,3/1/2012,2012-03,2012-05,10-K,156,40,32,18,29,179,962,606,411
33392,22325,3/1/2013,2013-03,2013-05,10-K,150,21,43,19,26,171,904,596,368
33393,22325,3/1/2014,2014-03,2014-05,10-K,147,30,32,18,26,185,1179,658,824
33394,22325,3/1/2015,2015-03,2015-05,10-K,152,29,30,16,23,168,794,590,298
33395,22325,4/1/2016,2016-04,2016-05,10-K,147,20,36,15,27,175,789,596,304
33396,22325,4/1/2017,2017-04,2017-05,10-K,150,30,24,14,25,183,814,604,363
33397,22325,3/1/2018,2018-03,2018-05,10-K,170,34,14,19,35,182,780,621,357
33398,22325,3/1/2019,2019-03,2019-05,10-K,154,33,24,16,26,192,752,617,353
33399,22325,3/1/2020,2020-03,2020-05,10-K,205,30,26,15,28,188,870,637,550
33400,22325,6/1/2001,2001-06,2001-08,10-Q,48,1,7,3,4,49,129,124,65
33401,22325,9/1/2001,2001-09,2001-11,10-Q,35,1,8,2,7,40,188,145,80
33402,22325,12/1/2001,2001-12,2002-02,10-Q,35,2,6,1,7,42,174,139,62
33403,22325,6/1/2002,2002-06,2002-08,10-Q,28,6,9,3,8,46,165,148,84
33404,22325,9/1/2002,2002-09,2002-11,10-Q,28,8,10,6,10,60,244,169,96
33405,22325,12/1/2002,2002-12,2003-02,10-Q,28,8,10,5,13,59,324,186,105
33406,22325,6/1/2003,2003-06,2003-08,10-Q,31,7,12,9,11,61,251,188,145
33407,22325,9/1/2003,2003-09,2003-11,10-Q,34,9,13,7,13,64,234,190,110
33408,22325,1/1/2004,2004-01,2004-01,10-Q,35,14,7,7,13,72,281,199,104
33409,22325,7/1/2004,2004-07,2004-08,10-Q,30,7,9,7,14,65,238,204,140
33410,22325,10/1/2004,2004-10,2004-11,10-Q,34,10,7,7,17,71,252,228,146
33411,22325,1/1/2005,2005-01,2005-02,10-Q,35,5,11,8,17,69,282,227,140
33412,22325,7/1/2005,2005-07,2005-08,10-Q,30,6,8,9,7,57,267,254,120
33413,22325,10/1/2005,2005-10,2005-11,10-Q,33,9,15,10,9,76,611,321,606
33414,22325,12/1/2005,2005-12,2006-02,10-Q,47,20,10,16,11,78,296,258,144
33415,22325,7/1/2006,2006-07,2006-08,10-Q,38,14,16,8,12,50,466,254,182
33416,22325,9/1/2006,2006-09,2006-11,10-Q,38,17,14,10,17,63,494,276,218
33417,22325,12/1/2006,2006-12,2007-02,10-Q,41,20,23,10,20,59,464,277,199
33418,22325,6/1/2007,2007-06,2007-08,10-Q,40,10,19,8,15,47,306,269,118
